Text,label
rakyat pemjnjam pinjol rawan tipu dgn promo perintah sadar rakyat mesti didik teliti cermat kelola pinjol,positif
yg pinjol,negatif
pinjol,netral
pinjol elliot jgn lupa bang balap,negatif
kalo ga dichat judi ditawarin pinjol,netral
hahaha kemarin bangga dg pinjol gerah,netral
kmrn puji pinjol,netral
dengar masyarakat tipu jerat bunga pinjol ilegal presiden jokowi kembang uang digital kawal ketat baca lengkap klik pinjolilegal,negatif
bicara bisnis fintech jokowi aku dengar warga jerat tipu pinjol jumatberkah,negatif
uang pinjol edar didu yg liar kayak pinjam uang mafia film praktik gerah tp tuk tengah tuk kalang tuk kalang desak ber ktp amp hp yg aset yg gadai banyak orang,negatif
tipu pinjol jokowi ojk awas fintech jumatberkah,netral
tum kmrn yg muji muji pinjol yahhhh heheheheheh koq lgs ubah yahhhh,netral
oh iya lupa bilang ownernya pinjol lupa bayar,negatif
hati nder thread gitu lupa kalo salah modus pinjol orang kejar udah pake uang jg bayar denda bunga yg gede,negatif
lha kemarin bilang,negatif
yg yg please gerah langsung aja jgn pinjol lintah darat gitu sbnrnya kalo jujur lintah darat rajalela sebab income masyarakat nyungsep konsumtif,negatif
teroris suka pulsa nomor asing amp pinjol teroris,negatif
ojk laku industri presiden literasi uang literasi uang digital masyarakat masyarakat manfaat luas tumbuh sektor uang digital,positif
koq beda kemarin bangga beda,positif
puji pinjol balik arah bangun kercep jkt bdg ngga pakai apbn ubah,positif
kemarin lu apresiasi pinjol,positif
uu nya tindak pinjol nya,netral
ktp luar dompet ya abis daftar pinjol,netral
hallo kk consultan point tagih kartu kredit kta pinjol solusi tunda bayar lunas kartu kredit kta utk info silah hub wa dana talang,negatif
kann,negatif
duit modal pinjol drimana ya disburse sampe segitu,netral
pinjol bunga atur ojk muka bos ojk jokowi masyarakat cekik bunga pinjol,netral
hahaha kemaren yg ngebacot pinjol hasil untung negara udh klo si manusia ngomong suka balik,negatif
jokowi masyarakat jerat bunga pinjol,positif
presiden dengar masyarakat tipu jerat bunga pinjol,negatif
awas ojk gimana nih masyarakat hasil rendah korban yg stress bunuh evaluasi atur rubah,negatif
gapapalah suami apresiasi istri karna udh juang hasil keringat suami halal kecuali lakiknya beli tas gituan dgn pinjol nyuri beban,netral
gue nawarin pinjol modal main slot,netral
kann,negatif
jerat tipu bunga pinjol respons jokowi,negatif
legal kalah cekik jokowi gerah praktik pinjol rugi masyarakat,negatif
yg pinjol,negatif
kemarin puji pinjol eeeh gilir dibully bilang gerah gerah gak sabar nunggu,negatif
presiden dengar masyarakat lapis tipu jerat bunga usaha pinjol pesat digitalisasi sektor ekonomi uang,negatif
hallo selamat siang kak yg butuh bantu tanganin tagih kartu kredit kredit agun pinjam online pangkas discount tagih ya pinjol kredit,positif
yg pinjol,negatif
gk dlu takut dijadiin pinjol,negatif
pinjol tembus rp jokowi maaf rakyat paham urgensi pinjol negara,negatif
ktp pinjol pakde,netral
percaya ngga percaya sms pinjol judol minggu soooo they re finally working at it,netral
on gerebek kantor pinjol bts part,netral
konco sing utang awak sing ruwet kekno nomer konco sing utang nang pinjol ae cek gak tuman model kyk konco iki gatau wes utang gaonok itikad nyaur ngerepoti liyo,netral
ojk jokowi bicara warga ri jerat pinjol,positif
nya yah yg pinjol yg mumet,netral
ojk jokowi bicara warga ri jerat pinjol,positif
jd kek pinjol pinjam ayah,netral
waspada pinjol ilegal edukasi masyarakat,negatif
modal ribu jual nya ribu gimana ngak hutang ente pinjol dagang kau aja goblok goblok,negatif
pinjol voice,netral
idam tuh rumah kaya gitu kasi orang kena pinjol sampe jual rumah,positif
hong dusik korban omnibuslaw bom kena pinjol ajah kalo kena main squid game menang,netral
modal ribu jual nya ribu gimana ngak hutang ente pinjol dagang kau aja goblok goblok tolol kau,negatif
mayoritas perempuan desa korban,negatif
lu ga gaya gaya bawa literasi uang fafifuwasweswos orang minjem pinjol ga bayar tu sengaja galbay emang pas ga duit aja ramot,positif
presiden joko widodo jokowi sorot kembang digitalisasi dunia uang,netral
gue dapet gilir pinjol sebar data pinjam,netral
tu ktp abis pinjol ya,netral
hallo selamat pagi kak yg butuh bantu tanganin tagih kartu kredit kredit agun pinjam online pangkas discount tagih ya pinjol kredit,positif
masang wifi trs tau nomor salah gunain org teknisi nya jamin pinjam online org pinjol nya chat mulu kampret gimana sih data customer ko salah gunain gin tolong ya tindak,positif
orang pinjam pinjol orang susah lapis,negatif
pinjol,netral
jerat pinjol ilegal main main pinjam kena bunga biaya administrasi selan,negatif
wooooww indah pantai carita berkat ekonomi roket bangun infrastruktur kebut jabat komisaris pinjol tang,positif
hallo selamat pagi kak yg butuh bantu tanganin tagih kartu kredit kredit agun pinjam online pangkas discount tagih ya pinjol kredit,positif
suruh makalah pinjol anj gw jurus siiiii,netral
ktp daftar pinjol,netral
on surya amp nikita mirzani buai janji manis pinjol bts part,positif
sampe chat debt collector pinjol whatsapp gw gw yg minjem gw yg rem woy na udzubillah,netral
pinjol tuh pinjam terima bayar nya gila gk tuh,netral
ribet banget nih hrd banyak nanya yg nama slip gaji hak karyawan gue soft copy aja kepo banget pinjol,negatif
ah ajg no gua dipake kontak darurat pinjol sattt sattt ganggu bgt ajg,negatif
yg nyolong moga kena karma lilit pinjol sampe squid game tembak mati perosot,negatif
jerat pinjol ilegal main main pinjam kena bunga biaya administrasi selan,negatif
lilit hutang pinjol solusi thread,negatif
korban pinjol negara atur keras prihatin,negatif
jerat pinjol ilegal main main pinjam kena bunga biaya administrasi selan,negatif
opsi gunung kawi gunung lawu biayain hidup bpjs pilih pinjol sik,netral
pinjol laa,netral
si bodoh pepet butuh uang kejar pinjol yg teman,negatif
hlaaaah biar sukses dukung presiden donk biarin yg jerat pinjol biar,positif
jerat pinjol ilegal main main pinjam kena bunga biaya administrasi selan,negatif
tutup pinjol korban,netral
mimpi kejar pinjol,netral
solusi pakai pinjol aj ustd,netral
nih gudang gw beli rumah bekas harga juta cash orang yg bu lilit pinjol renov total jd bagus,netral
private acc kejar pinjol kah,positif
bayar dobel pinjol adakami cc,netral
bukti bunuh orang dosa km sikat umat islam lawan mafia tanah pinjol,negatif
bukti bunuh orang dosa km sikat umat islam lawan mafia tanah pinjol,negatif
penasaran si sebab pinjam tolak nih admin kasih tau paham ya pinjamanmudah pinjamantanpaagunan pinjamanonlineterpercaya pinjamanuangonline pinjamanuangtanpajaminan pinjamanperibadi pinjol antipinjolilegal,positif
pas kesini kesini muncul drama bakar rumah vespa nya jga bakar nya sakit sodaranya jebak pinjol ampe jt paksa jual aset pokonamah rungkadd siti we,negatif
bangga emang nya pinjol program istana,positif
kadang anak muda jaman rela minjam pinjol bagusin instastory,positif
udah korban pinjol yg sampe bunuh kasihan banget,negatif
opsi gunung kawi gunung lawu biayain hidup bpjs pilih pinjol sik,netral
nek ra due duit ra sah melu togel online tagih rentenir pinjol pecah ndasmu,netral
ganti nomor shopee udah kayak daftar pinjol,netral
glow up hasil pinjol jan sok keras,negatif
bk kerja data njirr kalo tbtb nomerku dihubungin tipu pinjol nyalahin bk aja,netral
nyang endorse pinjol jokowibohonglagi jokowibohonglagi,netral
pilpres making ngotot kota realisasi hubung pinjol aja dana pilpres,netral
buzzer dc pinjol suka nakal main ambil foto orang btw project bagus,netral
kontak save detect pinjol si pinjol chat kontak,netral
squid game indo asik kek orang yg lilit pinjol,positif
dukung umkm kembang pesat indonesia salah tahan ekonomi indonesia adany,positif
hahaha mikirnya uang hidup banyak gak mikir hidup depan ya hidup gitu aja kalo yg ubah paling udah niat henti gak nakal pinjol,negatif
opsi gunung kawi gunung lawu biayain hidup bpjs pilih pinjol sik,netral
kalo foto ktp watermark pinjol gak tuh hasil retas emang yg ngasi kalo watermark tuh ktp watermark pas daftar aplikasi trading gitu ya ngejelasinnya cmiiw,negatif
private acc kejar pinjol kah,positif
tagih jasa pinjol,netral
tanda pake pinjol lupa bayar,negatif
lamar klinik pas foto ktp selfie ktpnya gue daftarin pinjol nih,netral
nasabah coba galbay pinjol resmi tagih sok goblok diem gak tagih tagih kasar ngamok sok sakit galbay jadi bisnis,negatif
indonesia hutang ln pakai aplikasi pinjol kah,positif
ngebahas hidup pake pinjol luar urus penasaran mata org,netral
selamat pagi bu pinjam pinjol ilegal bbrp pinjol verifikasi data yg tolak yg pinjam telah teror telfon serta ancam,negatif
rezim percaya negara pinjol kelas berat china perilaku pincol,negatif
kalo legal nasabah nya koperatif ya enak aja sih atur sulit nasabah pinjol legal dia laku kek pinjol ilegal pas tagih ngilang kalo bgitu marah ya kadang manusia yg kaya,netral
opsi gunung kawi gunung lawu biayain hidup bpjs pilih pinjol sik,netral
info gak kadang bingung pinjol sekarnag joki takut pinjol legal ilegal serasa kek laku nasabah saran ambil pinjol,negatif
emng gitu pinjol tuh yg nyari ngehubungin nomer yg udh negesin ngasih jelas kalo nomer yg nagih blok aja kalo wa pake foto profil temen sempet foto dpake yg enggk enggk,positif
kaya gitu temen kerja minjem duit pinjol otomatis yg kontak hubungin yg nagih pinjol yg tegesin udah gaada sangkut paut si pinjam kasih alamat lengkap si pinjam kalo mas ngehubungi blok aja,netral
lo korban pinjol,negatif
prof diam kali ngomong suka gaduh aja pinjol mudharatnya,positif
opsi gunung kawi gunung lawu biayain hidup bpjs pilih pinjol sik,netral
santey ja gw tunggaan pinjol nyari,netral
bilang ambil pinjol,netral
tetiba dukung bela pinjol politik anjing,positif
muke luuu kek lilit pinjol,netral
opsi gunung kawi gunung lawu biayain hidup bpjs pilih pinjol sik,netral
suka cari suka caci pinjol oh pinjol lewat instalk wakil sekjen afteach cio investree dickie widjaja senin oktober wib live radio elshinta fm amp instagram radioelshinta fm,netral
ngebahas hidup pake pinjol luar urus penasaran mata org reviewer selebgram influencer makna,netral
kira pinjol,netral
shoping online hasil pinjol pinjam online shopeepaylater aja km iri kawan,netral
wkwkwk kalo pingin cpt kaya yg pake modal dr pinjol parahhh,positif
paraah tuh pinjol,positif
jokowi bangga pinjol akun nkri ubah ahli amat pinjol dalil kuat pinjol,positif
iyaa bener kadang foto nanny pegang ktp kaya daftar pinjol,positif
tukang bohong ngutang pinjol gmana tuh msh pimpin negara laut aja deh,positif
opsi gunung kawi gunung lawu biayain hidup bpjs pilih pinjol sik,netral
luarbiasa pajak utk negara jd masuk lumayan bro cekek pinjol salah dewe,netral
wkwk aplikasi rentenir yg sesuai uu sakit masyarakat lihat brp bnyk korban pinjol bnyk rugi rakyat jgn modalin rentenir sesuai uu,negatif
kalo pinjem duit orang manado nama pinjol deng,netral
si jebak pinjol,netral
korban pinjol orang yg nomor jadi kontak jamin si pinjam sampe ikut teror,netral
opsi gunung kawi gunung lawu biayain hidup bpjs pilih pinjol sik,netral
udah pinjol,netral
depo wd ora gabluk pnting ret wayah nek wes bluk ojo golek pinjol,netral
alesan nya sih ngajak face reveal ngerasa akrab udah tau muka nya gabakal jadiin jamin pinjol kaya tau figure dri face reveal obrol tarik,positif
umkm awas jebak ciri ciri pinjol ilegal sindonews bukanberitabiasa,negatif
opsi gunung kawi gunung lawu biayain hidup bpjs pilih pinjol sik,netral
bosan bosan info jauh pinjol sembarang klik taut sembarang memb,negatif
konsen pinjol gara gara april kawan teman bunuh bingung bayar pinjol,netral
jauh pinjol dekat,netral
suka cari suka caci pinjol oh pinjol lewat instalk wakil sekjen afteach cio investree dickie widjaja senin oktober wib live radio elshinta fm amp instagram radioelshinta fm,netral
jgn dipake pinjol ye nomor gue awas aja,negatif
pinjol ye nder,netral
jokowi bangga pinjol akun nkri ubah ahli amat pinjol dalil kuat pinjol,positif
gamau ntar lu screenshot pinjol gw cewe bodoh,negatif
cek sms mesti akeh tawar pinjol,positif
bank keluarin dana pinjam tanda dunia usaha jalan pinjol keluar dana meningka,positif
cek pinjol resmi ojk,netral
min laen kaya fans jupentot kalah debat nyari alamat nanya no whatsapp gue ngeri minjem duit nomor pinjol dateng mah dateng aja yaks fans mil nyamper buakakakak ya min wkw,negatif
pinjol sik caire gampang opo yoo lur,netral
bosen due konco libat pinjol kabeh ngrepoti ae kontol kesel tlp pinjolmu ilooo,negatif
goblok goblok goblok dasar goblok katrok dateng aja bom buakakakakak muka pinjol katro lo dateng lo bang jago tampang nyoli aja gaya aduh buakakakaka gue lo katro bro buakakakakakaka goblok,positif
pinjem online buakakakakak muka muka pinjol dateng aja bosque mention aja kalaw dah deket sambut mabro buakakakakakakaka,positif
minjem ktp pinjol ya,netral
pinjol gaske meh piro wae ono,netral
pinjol jalan ninja mei,netral
muke luuu kek lilit pinjol,netral
golong muda pinjol golong tua gunung,positif
pls ga nomer nambah lg nomer kek terror cs pinjol mmek,netral
pinjol jalan ninja mei,netral
jgn mulut lumur kecap kaya grgr ngomel pinjol,positif
lumayan nik pinjol,positif
pinjol banyak milik aseng darat china knp marak jawab rumput yg goyang,positif
jgn mulut lumur kecap kaya grgr ngomel pinjol,positif
opsi gunung kawi gunung lawu biayain hidup bpjs pilih pinjol sik,netral
daftar twitter daftar pinjol sih,netral
pinjol,netral
bosan bosan info jauh pinjol sembarang klik taut sembarang memb,negatif
iyaloh ga download applikasi apply tp muncul iklan pinjol mulu mbok muncul iklan bokep kek sesuai tabiat hp,positif
bacain chat orang yg lilit pinjol seru,netral
opsi gunung kawi gunung lawu biayain hidup bpjs pilih pinjol sik,netral
mohon disebarluaskan laku tipu istri nila puluh juta pinjol laku jg tinggal ana,negatif
pepet bayar pinjol,netral
dido daftarin pinjol foto muka dipake akun bokep kromosom amp photoshop foto undang komen,positif
pinjol yg engga legalitas resah asli kasi yg korban,negatif
opsi gunung kawi gunung lawu biayain hidup bpjs pilih pinjol sik,netral
lahh udah lanjur kasih nomermu pinjol,netral
bego banget temen bego begoin pinjol beli hapus akun patahin kartu kaga tau aja kalo tagih jalan dibilangin yaelah yaelah doang blm aja datengin kang gaji pake sewa lonte emak lu noh makan udang rebon awkwkwk,netral
bego banget temen bego begoin pinjol beli hapus akun patahin kartu kaga tau aja kalo tagih jalan dibilangin yaelah yaelah doang blm aja datengin kang gaji pake sewa lonte emak lu noh makan udang rebon awkwkwk,netral
ironis ga yg akun anonim jungkir ngajarin melek finansial eh presiden mal,negatif
salah sebab org ngerasa nutupin dgn pinjol jebak lingkar utang,negatif
insyaallah kembang sedekah yayasan sahabat gomil peduli yatim aplikasi playstore pinjol,netral
yg salty komen bilang pinjol dll syarat ignya ituu beb foto perlu hapus akun aja kalo gamau ga maksa ya disalty in gitu sampe nuduh yg ngga ngga,positif
korban pinjol negara atur keras prihatin,negatif
sobat siber teror ancam debt collector pinjam online sobat siber,netral
terimakasih pa jokowi dana salur rakyat terima amin,netral
opsi gunung kawi gunung lawu biayain hidup bpjs pilih pinjol sik,netral
insyaallah kembang sedekah yayasan sahabat gomil peduli yatim aplikasi playstore pinjol,netral
bodoh nder fix data lu dipake kalo upload ktp foto sng ktp pliss jng kirim nik lu dipake pinjol nipu gitu udh block aje klo hapus ig bs lu deact akun aja trus ga lu buka lg bln stelahnya,netral
mohon disebarluaskan laku tipu istri nila puluh juta pinjol laku jg tinggal ana,negatif
satgas waspada investasi ingat mudah percaya investasi bodong pinjol,netral
nelponin mulu kek pinjol,netral
uang yg salur pinjol besar uang tsb potret sulit masyarakat hidup,negatif
tipu abad rem banding tagih pinjol jujur,netral
pinjol tembus rp jokowi maaf rakyat paham urgensi pinjol negara,negatif
benjol kalo pinjol riba,netral
admin pinjol,netral
